Elemento,Area,Area proteina dentro de celuala,Porcentaje proteina dentro de celula,Eje mayor,Eje menor,Orientacion,Inten_media nucleo,Inten_media_proteina,Estado,Region de pertenencia
22,2355,565,23.9915074309979,113.234125076773,45.1166177324042,76.7607521073485,0.211266808209484,0.0787194538112485,2,1
23,413,350,84.7457627118644,24.7329023986714,21.338653442185,81.8790026614312,0.446318188292266,0.27888714807957,1,1
24,330,143,43.3333333333333,25.5390018086677,16.7977755541678,-81.4690638151834,0.161723113487819,0.118015448603684,1,1
25,373,356,95.4423592493298,23.451534968862,20.399659798382,-88.1237287343835,0.266435367712768,0.243000578247385,1,1
26,287,4,1.39372822299652,22.3567429936646,16.5004425256145,-54.0389312340138,0.151028216164515,0.0342693174830908,0,1
27,392,118,30.1020408163265,25.4961027199344,19.6436321717199,86.7505493878296,0.45594237695078,0.106962785114046,1,1
28,377,147,38.9920424403183,22.9486825411065,21.0535691537716,-80.8795081913327,0.39499661933739,0.122317574244552,1,1
29,349,204,58.4527220630372,30.8965448273018,14.708335771764,-38.6554915975027,0.548098207764481,0.1661216922299,1,1
30,362,298,82.3204419889503,25.568870967095,18.1617434654011,-76.9420392806831,0.30764814212978,0.207550644567219,1,1
31,406,161,39.6551724137931,27.1917358960918,19.1203249427543,-71.9314190825716,0.354505940307157,0.109601081812035,1,1
32,1918,1024,53.3889468196038,99.2820945444081,37.5150327670777,63.1776118148923,0.341949334478317,0.142648592283629,2,1
33,183,57,31.1475409836066,20.3041087670266,11.589857246469,75.3628753212381,0.11818279224258,0.0965605914496946,1,1
34,948,358,37.7637130801688,37.0139525430993,34.6545530677202,-27.2665204918803,0.50586166956234,0.107326052783983,2,1
35,289,137,47.4048442906574,22.5913256016076,16.9876860506713,50.6963220729391,0.1068322138544,0.129140375873533,1,1
36,360,18,5,24.6267192782948,18.7118832331562,-60.0464153501689,0.348082788671023,0.0553159041394335,0,1
37,371,340,91.644204851752,22.503225834682,21.0738403305455,72.5251360651765,0.511960255800433,0.283103430051265,1,1
38,436,345,79.1284403669725,26.2353166190902,21.2215366603581,-78.3996881321991,0.234871379744558,0.222719913653535,1,1
39,381,119,31.2335958005249,24.3202390389467,20.0285146752605,-67.8761999953364,0.397931140960321,0.100036024908651,1,1
40,367,216,58.8555858310627,29.3366092458798,16.5588936023178,72.9880268542368,0.17920606934872,0.149318801089918,1,1
41,521,18,3.45489443378119,30.9176493285567,21.637568732333,82.1264434953102,0.213759361710135,0.0466297843513605,0,1
42,392,5,1.27551020408163,29.6955985032334,17.335113243891,-69.8867998164305,0.529611844737895,0.0197979191676671,0,1
43,1578,695,44.04309252218,69.9965460633093,34.6646658726858,86.983097925069,0.301172991376526,0.12543552275156,2,1
44,512,0,0,44.8085439841,15.8852572963528,75.8003622400053,0.183969056372549,0.00350030637254902,0,1
45,418,250,59.8086124401914,24.6054197289228,21.8678084227484,64.2306967933773,0.452856740782437,0.168355380429684,1,1
46,165,0,0,20.838287436703,10.3532701492967,-15.4101534525202,0.365062388591801,0.0117647058823529,0,1
47,344,199,57.8488372093023,22.111949650954,20.1841001882434,1.49493883521888,0.519642042863657,0.170747834017328,1,1
48,404,394,97.5247524752475,23.2899568020617,22.2022565722817,3.67553600954464,0.505047563579887,0.386497767423801,1,1
49,127,0,0,17.8833977380641,9.32452294762698,-33.5276817377809,0.319221861973136,0.0378879110699398,0,1
50,321,1,0.311526479750779,32.058903302681,12.9979141638173,61.5666175609078,0.37918270111783,0.0230040926027732,0,1
51,118,79,66.9491525423729,21.5919862969786,7.25740817298538,47.1579957878254,0.314257228315055,0.160086407444334,1,1
52,1440,380,26.3888888888889,98.9591928099089,25.7666577323335,87.209801692906,0.33306917211329,0.0849373638344225,2,1
53,1259,958,76.0921366163622,67.2643691497898,34.7471546706439,81.3680198520168,0.478901711598062,0.253693407466243,2,1
54,725,370,51.0344827586207,36.855187546823,25.5278516748716,-44.9300894620213,0.445181879648411,0.170677484787018,1,1
55,203,10,4.92610837438424,22.5940886839878,11.9243889760775,43.3598111936011,0.323461798512509,0.0407611320390225,0,1
56,205,122,59.5121951219512,22.8379015154833,11.6128978189418,63.0815030590468,0.441071257771401,0.201128646580583,1,1
57,365,246,67.3972602739726,22.8560329438573,20.6614801081285,-37.5224004379261,0.596185871608918,0.251625033575074,1,1
58,411,1,0.24330900243309,24.4304575954577,22.1612854710239,-0.148348225852868,0.0981441725108533,0.0087782071466056,0,3
59,253,0,0,19.0850485998225,16.9847335222993,54.093963517169,0.127334728357746,0.000434007595132915,0,1
60,379,349,92.0844327176781,24.18803689475,20.026477183275,-54.8502927652215,0.321723834652594,0.280666356252263,1,1
61,346,269,77.7456647398844,21.5686784706988,20.5622980825158,62.5874324796815,0.668219426498923,0.208262495749745,1,1
62,302,4,1.32450331125828,22.8113183266428,16.9779471269366,79.3671739642147,0.113258018439164,0.00720685625243475,0,1
63,1272,303,23.8207547169811,53.8924701498121,32.9944404074936,-83.8524347048053,0.235660993957332,0.076575410038229,2,1
64,1813,1436,79.2057363485935,90.8380995219051,34.9261502799555,78.8722128224691,0.590709797432486,0.268777781382824,2,1
65,820,24,2.92682926829268,41.678820199133,30.0563509355258,-27.2302678521091,0.276245815399331,0.0282065997130559,2,1
66,341,67,19.6480938416422,28.3442580343427,16.8909193531299,59.7518869399514,0.143384509228911,0.0774193548387096,0,1
67,556,1,0.179856115107914,32.2101754169162,22.5319618241915,73.2185573631853,0.238975878121032,0.0133164056989702,0,1
68,300,242,80.6666666666667,20.9042970945043,18.5520351290403,80.8706081650178,0.315424836601307,0.174954248366013,1,1
69,788,525,66.6243654822335,42.0098520115791,24.6290502265943,39.2272014448804,0.302299193789191,0.184249029561063,1,1
70,1379,895,64.902102973169,94.417299979899,24.0850194804151,54.8869502520087,0.34221444923147,0.214386668372933,2,1
71,396,354,89.3939393939394,24.017639928373,21.0888004509886,-88.2161277925471,0.463398692810457,0.272509407803525,1,1
72,489,292,59.7137014314928,45.0854759986919,14.7427254991034,84.2325792030395,0.221059384899154,0.165523878262961,1,3
73,579,119,20.552677029361,32.2441500203719,22.970197661856,65.8249707015031,0.217454028243421,0.0609570252971655,1,3
74,254,38,14.9606299212598,20.3385525670679,16.0444957220561,-3.1638887569512,0.414404817044928,0.0564922031804848,0,1
75,260,0,0,24.9156929701376,13.5235713289952,-88.711287464851,0.242307692307692,0.00232277526395173,0,1
76,1365,465,34.0659340659341,61.7485563293967,41.4840457582901,-0.923512219755357,0.521723766429649,0.0993406593406592,2,1
77,177,65,36.7231638418079,18.28204579359,12.4563448196141,-21.1173119913649,0.558590893984713,0.117602747313615,1,1
78,595,0,0,28.4821220409402,26.7465162097806,-17.2868862288775,0.212792881858625,0.0119294776734223,0,1
79,149,84,56.3758389261745,14.8098960255823,13.0215979998476,58.4810280588607,0.500276352151599,0.158468219502566,1,1
80,292,0,0,28.6404042771504,13.1799128948568,72.2423072592158,0.486771420897126,0.00547945205479452,0,1
81,371,235,63.3423180592992,25.7566099517821,18.6263371248967,77.738783526114,0.740204006130754,0.19889012208657,1,1
82,331,214,64.6525679758308,24.7367505619927,18.1625265587996,60.2224037278832,0.182655055980096,0.200699010722114,1,1
83,459,347,75.599128540305,34.6792421699662,17.7795859632488,64.293371322206,0.631150412234611,0.293998034943825,1,1
84,683,6,0.878477306002928,30.2926533043821,28.8210174773735,68.0084287228326,0.257657968018833,0.0221686331926621,0,1
85,324,269,83.0246913580247,21.9610987484047,18.8695908847914,63.9017015085948,0.711885741951101,0.271604938271605,1,1
86,309,0,0,26.9672240249757,14.8356293662909,41.8814611958803,0.196167269496795,0.00808426930642807,0,1
87,281,1,0.355871886120996,22.6177708305734,16.2778899643263,24.4471511439157,0.116823668969367,0.00233061196008653,0,1
88,330,273,82.7272727272727,22.8290636787001,18.5053037428069,51.3392910585402,0.703386809269162,0.254723707664884,1,1
89,367,7,1.90735694822888,25.6532092447068,18.5633124412605,45.5505241085961,0.187904044451568,0.0197574397606454,0,1
90,285,0,0,23.1265774389004,16.5195069266275,-11.8407517321773,0.164169246646027,0.00239422084623323,0,1
91,540,415,76.8518518518518,29.9915992125858,23.2097845773806,-83.3549893071791,0.539818445896877,0.293260711692084,1,1
92,297,41,13.8047138047138,23.1663754814312,16.7855643441447,-67.3216167513567,0.200237670825906,0.0589555687594903,0,1
93,469,1,0.213219616204691,29.2565786361053,21.4929973855763,87.0631950920865,0.184723441615452,0.0129938542581212,0,1
94,594,0,0,28.2194966919273,27.2196268842145,-88.7287996617748,0.274853106225655,0.00864197530864197,0,3
95,326,280,85.8895705521472,22.0863525950666,19.2424046431902,-56.29432310925,0.250715746421268,0.266522314447251,1,1
96,249,0,0,31.4613661727277,10.5108691009042,-77.3892813575606,0.141948184896449,0.00351208756595007,0,3
97,371,321,86.5229110512129,23.1018936174326,20.5891196425249,74.7994877527489,0.637545584271444,0.246012367211035,1,1
98,316,6,1.89873417721519,27.0977324960494,15.0095778610915,-78.5103123608714,0.661615785554728,0.0276619508562919,0,3
99,280,0,0,28.4393425988123,13.1149412390542,55.9654755538968,0.70421568627451,0.00189075630252101,0,1
100,361,1,0.277008310249307,25.583683251069,18.4642107598726,-57.9130414540119,0.151550703383846,0.00515995872033024,0,3
101,229,2,0.873362445414847,19.8919083400236,15.1999791154747,67.5473726881671,0.138042640637041,0.0138710506036476,0,3
102,222,0,0,22.0926152432139,12.9553226071589,16.8711313323493,0.130365659777425,0.00568804098215863,0,3
103,249,109,43.7751004016064,25.3056287085805,13.1199940635106,67.1162729822704,0.471895424836601,0.134451531616663,1,1
104,226,207,91.5929203539823,23.2796072466026,12.6683181088942,-44.8531952012798,0.614332812771126,0.339736248481693,1,1
105,328,0,0,27.1058056045702,15.5890478152968,-83.5083821301788,0.106372549019608,0.000274988043998087,0,3
106,488,0,0,28.9192870811104,21.8456354051936,85.9004733140356,0.181436837029894,0.000956284153005464,0,3
107,212,0,0,24.3131707893864,11.4232736557277,-75.444690625566,0.501868294487607,0.00299667036625971,0,1
108,339,262,77.2861356932153,21.598090823149,20.06628882217,72.4324150980002,0.72243623112962,0.249592226271039,1,1
109,322,27,8.38509316770186,26.2183004456287,16.112019104922,6.64219815505973,0.353148215808062,0.0390330045061503,0,1
110,335,0,0,28.6783131103085,15.3896275523356,-60.9071304340925,0.121205736025754,0.0134386889083992,0,3
111,550,0,0,30.7741863576105,22.9069462567457,73.2319361685496,0.170666666666666,0.00665953654188948,0,3
112,471,282,59.8726114649682,28.0392246897058,22.4444852299542,-28.6777501930605,0.824786645018942,0.21155655468132,1,1
113,367,0,0,26.0590367744388,18.4987926880685,-44.9024519161064,0.190105251910028,0.000480846289469466,0,3
114,507,0,0,30.4313001709291,21.8133043984563,26.2464896862493,0.235905170746799,0.0105039254360521,0,3
115,446,320,71.7488789237668,26.7532060223841,22.2719318969982,-59.4209764127532,0.336208564143146,0.271326826694803,1,3
116,572,0,0,29.80315672353,24.6822044963781,54.2631532395373,0.185006170300288,0.00133004250651309,0,1
117,1358,0,0,90.8215045862556,22.7698532304981,27.4593137091192,0.1840278379393,0.00419012966011146,2,3
118,332,0,0,24.451635644992,17.7073688197908,22.1668829400584,0.105492558469171,0.0141389085754784,0,3
119,530,0,0,32.487688340705,22.1773228158041,51.7058613236989,0.547428782833889,0.0101664816870144,0,3
120,255,0,0,19.9471032183209,16.6162016074122,86.2879941435965,0.0974086889657823,0.00222991157247213,0,3
121,419,0,0,27.5049244357327,19.7727145080315,33.2220279184617,0.139229725303009,0.00587767326501006,0,3
122,559,0,0,28.4065814909951,25.1890543015487,63.1858252947306,0.219278122698095,0.00564032410817636,0,3
123,521,0,0,28.3908390714945,23.5777883075925,2.74810878731289,0.202386059990215,0.00662376274886154,0,3
124,524,0,0,26.7346807596822,25.1336041641936,12.9909896500594,0.164698398443346,0.00228259242628349,0,3
125,516,1,0.193798449612403,27.794046755766,23.7417856178541,54.0342912331253,0.29938440492476,0.0141130870953032,0,3
126,675,3,0.444444444444444,31.544524088653,27.3387277376608,89.5630734336672,0.20237037037037,0.00898765432098765,0,3
127,381,0,0,24.0038064118596,20.4930665086476,-84.1501239339221,0.134012660182183,0.00670063300910916,0,3
128,259,156,60.2316602316602,23.7130409640065,14.0318669564193,-35.414651811007,0.415035203270497,0.191081838140662,1,3
129,317,0,0,26.7997071399764,15.2322206708289,12.9524781120208,0.204255582359127,0.0092534174553102,0,3
130,394,0,0,28.3771683732049,18.1189807942905,38.3477712181039,0.131422315118941,0.00495670349358017,0,3
131,240,2,0.833333333333333,18.0665436650179,17.04582060213,90,0.35016339869281,0.00581699346405229,0,3
132,417,2,0.479616306954436,23.7582475626789,22.9197359335251,-16.7518640264424,0.110706728734659,0.0149809564113415,0,3
133,687,4,0.582241630276565,31.3066338301057,28.2879239145368,1.0162494688955,0.20030824556897,0.00300254017181836,0,3
134,521,3,0.575815738963532,28.8149880728715,23.24869450876,9.08962183753884,0.376718979338377,0.0133679575477024,0,3
135,536,0,0,29.7248172339448,23.0687332496798,66.8644774217389,0.317895815042435,0.0070529704419081,0,3
136,446,110,24.6636771300448,24.5730793859479,23.203051598561,77.0709224413265,0.209513760661215,0.081139541018201,1,3
137,616,0,0,32.6027636878377,24.8986873455934,19.7807419742884,0.19392666157372,0.00562133944486885,0,3
138,280,134,47.8571428571429,22.5151622856624,16.0828991205265,68.9291379138285,0.124929971988795,0.129425770308123,1,3
139,547,0,0,28.2178102074915,25.1860578768871,-50.2619039765326,0.168469727927734,0.00149119977058465,0,3
140,462,0,0,38.5753969837272,18.1873293584641,-36.3267128602832,0.619837025719378,0.00117986588574824,0,3
141,559,1,0.178890876565295,28.3430441152265,25.4232384778825,64.9464692759723,0.313886842751412,0.00713458907713353,0,3
142,679,0,0,30.2145230440303,28.7435546110288,67.902902152221,0.137127840827052,0.00183083542695429,0,3
143,210,1,0.476190476190476,21.3695257280765,12.6169329979591,8.74234746701182,0.114024276377218,0.00429505135387488,0,3
144,613,1,0.163132137030995,29.1337383152561,27.010420188789,19.054712601388,0.302216677862009,0.0164731471707769,0,3
145,316,0,0,23.0569910289879,17.7384506343477,-39.0818854639971,0.302084884586746,0.00146438322164309,0,3
146,656,275,41.9207317073171,34.2132830917603,24.9546128437414,24.8823884095221,0.215734098517456,0.121036585365853,1,3
147,613,2,0.32626427406199,30.7316438459711,25.6599515123282,59.2237169482155,0.31804369382337,0.00908422096407894,0,3
148,425,0,0,29.6770170359003,18.5937761067662,-58.666722613188,0.182219146482122,0.0117001153402537,0,3
149,188,0,0,21.1926385711355,11.4306234973395,5.68955473294397,0.114080100125156,0.000709219858156028,0,3
150,524,1,0.190839694656489,30.1145884327645,22.4420901501972,80.3736038467644,0.356017063313875,0.0159482113456069,0,3
151,472,1,0.211864406779661,26.9037007127701,23.2469916792194,52.0063232526439,0.148811897640412,0.00969591226321036,0,3
152,644,0,0,30.802729209765,26.7880517209733,26.1088609326639,0.233205456095481,0.00395810498112288,0,3
153,466,173,37.1244635193133,36.6540390860256,17.0130067628269,46.4994387432974,0.216973828157872,0.114154674745435,1,3
154,109,0,0,20.3630995403463,7.1402605583294,25.0379940942806,0.149415362475265,0.00313005936319482,0,3
155,218,0,0,24.2024793349145,11.7791449831883,-5.80192676644662,0.120363374707681,0.0018348623853211,0,3
156,486,3,0.617283950617284,29.7861112514216,20.978549467741,69.2930423042144,0.334955216654563,0.0186072783022674,0,3
157,402,0,0,28.0864846608513,18.6790699100846,-56.2124402929173,0.124924397619744,0.00519949273241635,0,3
158,1,0,0,1.15470053837925,1.15470053837925,0,0.12156862745098,0,0,3
159,443,0,0,29.922328935851,19.1634251015939,54.3429705639052,0.220077015004647,0.0131722214845306,0,3
160,562,1,0.177935943060498,28.4250051219787,25.297852216726,25.6252630076294,0.18575116879492,0.0141441630032796,0,3
161,229,0,0,20.2350638581023,15.1701684666901,-24.6842852488562,0.262556725747067,0.00205497045979964,0,3
162,461,322,69.8481561822126,34.2298975042401,17.8055612324256,37.6683197824976,0.358623622984985,0.17488835013398,1,3
163,702,1,0.142450142450142,31.6911510072521,28.4038086303108,13.9404551257714,0.263599798893917,0.00659739679347522,0,3
164,356,0,0,26.7472743557359,17.0923773243192,20.6886494611071,0.443511786737167,0.00145406477197621,0,3
165,474,189,39.873417721519,27.8206425077383,22.4031114823233,-87.0169922319918,0.105576238934392,0.111078017704972,1,3
166,466,0,0,28.084776359896,21.8704718017374,46.8172694022743,0.144652023899688,0.00477993772616342,0,3
167,150,0,0,16.8804312353528,11.4656286922491,85.3649341720642,0.107450980392157,0.00405228758169935,0,3
168,211,0,0,20.1288594170264,13.593627787865,-73.4963582709499,0.886887835703002,0.00299228696217824,0,3
169,614,1,0.162866449511401,29.9442096033623,26.4445785454357,26.8825385922457,0.306610461774286,0.00806029252091716,0,3
170,249,0,0,23.0571315434841,13.9383970470377,-76.7992297065274,0.522277344672809,0.00448854240491377,0,3
171,186,0,0,24.3731710515736,10.2488454153293,-88.4679940403658,0.190174994729074,0.00995150748471431,0,3
172,493,323,65.5172413793103,28.5025601392069,22.6510500625648,-18.4992920317973,0.266070079147277,0.169001312492542,1,3
173,202,0,0,18.1070220446151,14.4584544532675,77.7040423869449,0.123257619879635,0.00199961172587847,0,3
174,382,0,0,28.9099752629603,18.5642115100943,7.17881090343408,0.332624987167642,0.0158505286931526,0,3
175,599,0,0,29.6412007001169,25.8392363296245,18.5412985960198,0.274116992372909,0.00365969426167796,0,3
176,276,0,0,20.2308899082512,17.4594649593456,-75.1519239276127,0.210741687979539,0.00207445296959363,0,3
177,317,0,0,25.8559415648486,15.6818852788082,-9.37292396871882,0.462299746396982,0.00288241479557123,0,3
178,1213,175,14.4270403957131,60.0989792115762,29.494531903925,-20.5629093236936,0.244356077138193,0.0515170618948321,2,3
179,168,0,0,16.3590826903534,13.1923251555076,-84.2902728472229,0.177357609710551,0.00107376283846872,0,3
180,669,0,0,38.6157085185703,22.2723641311065,-22.263060447086,0.183803745713532,0,0,3
181,207,156,75.3623188405797,18.4294818885379,14.4604446636311,48.0932125843403,0.324429288623662,0.192933598560197,1,3
182,216,205,94.9074074074074,23.888548546296,11.7097150553603,-74.8075942683946,0.56421568627451,0.338344226579521,1,3
183,613,144,23.4910277324633,32.6638398812995,24.091598495744,-77.8569440595357,0.231423727729264,0.0738508780347375,1,3
184,281,1,0.355871886120996,31.764490847811,11.6030267499631,-81.2342868967651,0.529481543507083,0.00406112622985137,0,3
185,685,197,28.7591240875912,41.5356515018454,21.5108609874226,-16.816357550379,0.338142264204952,0.0919937025905251,1,3
186,607,1,0.164744645799012,34.499794954192,23.7286910971732,-62.0055579672511,0.20335949865943,0.0142520270052007,0,3
187,689,2,0.290275761973875,32.0436081404022,27.4436161699569,47.5423647958147,0.24898261191269,0.0118956145593215,0,3
188,218,58,26.605504587156,25.2831815265391,11.8470917624254,84.3639571781424,0.152203633747077,0.0890268033819032,1,3
189,215,2,0.930232558139535,22.3654169158807,12.3415016089593,-27.1345107057809,0.79062471500228,0.0106155950752394,0,3
190,174,44,25.2873563218391,17.3200658156895,12.9683902730097,23.9610585147057,0.328645481180978,0.08535046202389,1,3
191,665,0,0,30.1559726926762,28.2785432586452,43.3695046453183,0.24890461447737,0.00475895621406457,0,3
192,697,1,0.143472022955524,30.3392504952779,29.3336779788776,12.7376769148959,0.150476833488058,0.00431541339634849,0,3
193,562,0,0,28.9420035700093,24.8724664692355,64.3464379032915,0.327004396064476,0.00849208010606377,0,3
194,233,0,0,23.4872786733434,12.8337355448035,-40.5332361181799,0.123605150214592,0.00501556845914331,0,3
195,514,2,0.389105058365759,35.0823431837269,19.7415118870866,52.3501541599034,0.225825894560158,0.0102616922255283,0,3
196,466,0,0,26.0984179120923,23.1273278768511,-84.4369337928966,0.105714045274762,0.0011444921316166,0,3
197,321,2,0.623052959501558,24.1486278737229,17.0887284947515,50.1535520896621,0.550656648952416,0.0186793720603506,0,3
198,518,0,0,37.9824665857442,17.795757635274,-25.2932175183852,0.12705730941025,0.000325535619653267,0,3
199,382,0,0,26.1070352420292,19.224373467987,82.5374743350405,0.134329124319885,0.00205317729185915,0,3
200,150,0,0,17.2975327561348,11.13298924096,67.6757275166242,0.107450980392157,0.0127843137254902,0,3
201,441,0,0,33.8890498594216,17.6713292847459,54.1348015870145,0.264994886843626,0.000195633809079187,0,3
202,251,0,0,22.0931177246514,15.2768174714664,-37.2986758380396,0.399640653073978,0.0237168971174127,0,3
203,150,0,0,14.4957850149188,13.3115236260054,12.0950588425999,0.128209150326797,0.000679738562091503,0,3
204,497,0,0,27.5424328561435,23.1556948718417,85.8128517136775,0.141610446995699,0.0152759695427467,0,3
205,292,4,1.36986301369863,25.9320790432666,14.5648234463473,-54.0878341362181,0.703854418479721,0.0305667472468439,0,3
206,593,0,0,31.7243236077512,24.4594949773932,-82.1871323931482,0.197480408689614,0.00951625169460701,0,3
207,362,0,0,30.1372106776119,17.3753246299137,85.329841014824,0.19201603293251,0.00493987650308742,0,3
208,684,4,0.584795321637427,31.4704478525468,27.8071470942471,-44.2992272576513,0.228219240912739,0.00858273133814929,0,3
209,688,2,0.290697674418605,36.2633988061034,26.9002405214237,-68.0359798259493,0.444807341541268,0.0158629730962152,2,3
210,507,0,0,28.4739517924474,23.3901283242956,-33.3693165784674,0.277039099663534,0.0075260084309858,0,3
211,577,2,0.346620450606586,29.3867783387979,25.0977894696394,-22.3738119458286,0.327685458932273,0.0214632820199137,0,3
212,482,2,0.4149377593361,27.3169003106921,22.8780662392764,47.949109987804,0.298071759824261,0.0233260109022862,0,3
213,672,0,0,32.1690328924975,26.6892856755339,19.2228988673411,0.207399626517273,0.00696195144724556,0,3
214,593,175,29.5109612141653,34.8863908029519,22.4319784372418,70.6959054723872,0.256323777403035,0.08608934298846,1,3
215,571,0,0,28.1785734637356,25.9034280167744,16.0242493585204,0.341018508979774,0.00775385460664125,0,3
216,722,0,0,32.1255762149728,28.7631452745906,29.3063784946038,0.174178480256368,0.00406822008581826,0,3
217,212,0,0,23.8061630259325,11.5665079106031,-59.6164164608643,0.128782833888272,0.00201627820939697,0,3
218,490,0,0,33.375914368173,19.0505910472574,-30.046596883006,0.21500600240096,0.00384153661464586,0,3
219,419,9,2.14797136038186,26.2258878842601,20.5251805595988,23.440379460431,0.115447611025317,0.0148626515045159,0,3
220,692,393,56.7919075144509,36.8504218364783,24.158761374197,83.5649639895114,0.225575201178737,0.164178850731044,1,3
221,606,0,0,31.3436216621657,24.8950021519861,-10.7689914530369,0.160493108134342,0.00135248818999547,0,3
222,652,1,0.153374233128834,30.1903081325981,27.7753760033872,-75.1047597036217,0.17004691447131,0.0116143389871286,0,3
223,593,0,0,31.7869796200477,24.0498015139156,73.2156001023223,0.169903779386965,0.000978738881724697,0,3
224,430,0,0,28.9907035098129,19.2812291700012,-27.8257825579112,0.142371181030552,0.00742362061103511,0,3
225,639,1,0.156494522691706,34.1194187263747,24.2624653128638,67.6164203842953,0.354794562582466,0.00923010831875786,0,3
226,570,1,0.175438596491228,28.2010119128367,26.4469748312167,48.6770433705331,0.308820089439284,0.0111592707258342,0,3
227,629,0,0,29.3130851296861,27.5731422027638,83.2458169518625,0.310707939773684,0.00150877521119736,0,3
228,685,1,0.145985401459854,31.1198210214302,28.1530865213995,-6.98305357158745,0.190261914984972,0.0109746672391584,0,3
229,303,0,0,22.9132133773628,17.6319562854034,64.7607032391738,0.531379020254967,0.00104834012813046,0,3
230,592,1,0.168918918918919,29.6295132266385,25.6751072579411,55.7867203669651,0.124536301006889,0.00703497615262321,0,3
231,627,258,41.1483253588517,29.4897714041027,27.2061101447454,60.011638998742,0.228551771585827,0.112843606342058,1,3
232,490,0,0,27.7459134941323,22.9162246027397,-33.4468156160538,0.14328131252501,0.00100040016006403,0,3
233,353,0,0,24.944560378955,18.4981298855509,59.1473496555119,0.332766761095373,0.000611009276231739,0,3
234,1183,3,0.253592561284869,54.96429403621,30.2387794885677,-66.3166982391805,0.261594815440969,0.0122122221669733,2,3
235,62,0,0,12.9850857813806,6.53256467413411,-5.68411937605812,0.343453510436433,0.00632511068943707,0,3
236,456,2,0.43859649122807,27.8315581117997,20.9700908094685,84.266618853612,0.142148262813897,0.00262297901616787,0,3
237,592,0,0,32.3560262181736,23.8103110877193,-67.4747862951466,0.268037890832008,0.00439851616322204,0,3
238,325,235,72.3076923076923,24.4803374257075,17.0788472072858,27.339709684161,0.183203619909502,0.184663650075415,1,3
239,183,0,0,17.6668573878954,13.392172112743,51.7749886176622,0.0886317368477446,0.000792885460195007,0,3
240,173,67,38.728323699422,18.4796567550185,12.2679681921924,-38.384542692338,0.152306471721637,0.111572027654993,1,3
241,163,0,0,18.2225918677312,11.6761613770535,20.4619873476651,0.0973896306989053,0.00353662937567665,0,3
242,328,0,0,21.7703072511131,19.2474566823729,12.1760181607462,0.122477283596365,0.000633668101386896,0,3
243,285,0,0,27.3190961228982,13.7735585231311,30.3881307042241,0.0914619883040935,0.00199518403852769,0,3
244,382,0,0,25.7734946473121,19.2037020219484,46.8028083100294,0.130643671080998,0.00477363720357253,0,3
245,512,192,37.5,32.9083015547283,20.1474248844157,74.9593720643706,0.341390931372549,0.0967754289215686,1,3
