Elemento,Area,Area proteina dentro de celuala,Porcentaje proteina dentro de celula,Eje mayor,Eje menor,Orientacion,Inten_media nucleo,Inten_media_proteina,Estado,Region de pertenencia
39,381,51,13.3858267716535,24.3202390389467,20.0285146752605,-67.8761999953364,0.397931140960321,0.144212855745973,0,1
40,367,0,0,29.3366092458798,16.5588936023178,72.9880268542368,0.17920606934872,0.043842496126516,0,1
41,521,0,0,30.9176493285567,21.637568732333,82.1264434953102,0.213759361710135,0.0186744947499153,0,1
42,392,173,44.1326530612245,29.6955985032334,17.335113243891,-69.8867998164305,0.529611844737895,0.188035214085634,1,1
43,1578,328,20.7858048162231,69.9965460633093,34.6646658726858,86.983097925069,0.301172991376526,0.117008374959617,2,1
44,512,0,0,44.8085439841,15.8852572963528,75.8003622400053,0.183969056372549,0.00442708333333333,0,1
45,418,96,22.9665071770335,24.6054197289228,21.8678084227484,64.2306967933773,0.452856740782437,0.186096256684492,1,1
46,165,0,0,20.838287436703,10.3532701492967,-15.4101534525202,0.365062388591801,0.047534165181224,0,1
47,344,90,26.1627906976744,22.111949650954,20.1841001882434,1.49493883521888,0.519642042863657,0.150216598267214,1,1
48,404,355,87.8712871287129,23.2899568020617,22.2022565722817,3.67553600954464,0.505047563579887,0.339497185012618,1,1
49,127,14,11.0236220472441,17.8833977380641,9.32452294762698,-33.5276817377809,0.319221861973136,0.174247336729968,0,1
50,321,9,2.80373831775701,32.058903302681,12.9979141638173,61.5666175609078,0.37918270111783,0.0773807342251542,0,1
51,118,0,0,21.5919862969786,7.25740817298538,47.1579957878254,0.314257228315055,0.101196410767697,0,1
52,1440,101,7.01388888888889,98.9591928099089,25.7666577323335,87.209801692906,0.33306917211329,0.0764052287581698,2,1
53,1259,712,56.5528196981732,67.2643691497898,34.7471546706439,81.3680198520168,0.478901711598062,0.272637792209815,2,1
54,725,239,32.9655172413793,36.855187546823,25.5278516748716,-44.9300894620213,0.445181879648411,0.161757944557133,1,1
55,203,4,1.97044334975369,22.5940886839878,11.9243889760775,43.3598111936011,0.323461798512509,0.0513281174538781,0,1
56,205,103,50.2439024390244,22.8379015154833,11.6128978189418,63.0815030590468,0.441071257771401,0.227986609277857,1,1
57,365,259,70.958904109589,22.8560329438573,20.6614801081285,-37.5224004379261,0.596185871608918,0.319269406392694,1,1
58,411,0,0,24.4304575954577,22.1612854710239,-0.148348225852868,0.0981441725108533,9.54152950718e-05,0,3
59,253,0,0,19.0850485998225,16.9847335222993,54.093963517169,0.127334728357746,3.10005425094939e-05,0,1
60,379,192,50.6596306068602,24.18803689475,20.026477183275,-54.8502927652215,0.321723834652594,0.220932277924362,1,1
61,346,330,95.3757225433526,21.5686784706988,20.5622980825158,62.5874324796815,0.668219426498923,0.448634251388416,1,1
62,302,0,0,22.8113183266428,16.9779471269366,79.3671739642147,0.113258018439164,0.000285677184781197,0,1
63,1272,0,0,53.8924701498121,32.9944404074936,-83.8524347048053,0.235660993957332,0.0413182883216179,2,1
64,1813,1392,76.7788196359625,90.8380995219051,34.9261502799555,78.8722128224691,0.590709797432486,0.409885035095119,2,1
65,820,6,0.731707317073171,41.678820199133,30.0563509355258,-27.2302678521091,0.276245815399331,0.0361406025824964,2,1
66,341,11,3.2258064516129,28.3442580343427,16.8909193531299,59.7518869399514,0.143384509228911,0.0651371398999482,0,1
67,556,0,0,32.2101754169162,22.5319618241915,73.2185573631853,0.238975878121032,0.0239455494427987,0,1
68,300,184,61.3333333333333,20.9042970945043,18.5520351290403,80.8706081650178,0.315424836601307,0.25556862745098,1,1
69,788,133,16.8781725888325,42.0098520115791,24.6290502265943,39.2272014448804,0.302299193789191,0.108485119936299,0,1
70,1379,339,24.583031182016,94.417299979899,24.0850194804151,54.8869502520087,0.34221444923147,0.155804860015072,2,1
71,396,358,90.4040404040404,24.017639928373,21.0888004509886,-88.2161277925471,0.463398692810457,0.382749059219647,1,1
72,489,8,1.6359918200409,45.0854759986919,14.7427254991034,84.2325792030395,0.221059384899154,0.043008941818036,0,3
73,579,56,9.67184801381693,32.2441500203719,22.970197661856,65.8249707015031,0.217454028243421,0.0653188391073182,0,3
74,254,22,8.66141732283465,20.3385525670679,16.0444957220561,-3.1638887569512,0.414404817044928,0.113092481086923,0,1
75,260,36,13.8461538461538,24.9156929701376,13.5235713289952,-88.711287464851,0.242307692307692,0.131070889894419,0,1
76,1365,859,62.9304029304029,61.7485563293967,41.4840457582901,-0.923512219755357,0.521723766429649,0.35082381670617,2,1
77,177,122,68.9265536723164,18.28204579359,12.4563448196141,-21.1173119913649,0.558590893984713,0.287714633876149,1,1
78,595,1,0.168067226890756,28.4821220409402,26.7465162097806,-17.2868862288775,0.212792881858625,0.0142758279782501,0,1
79,149,80,53.6912751677852,14.8098960255823,13.0215979998476,58.4810280588607,0.500276352151599,0.240900118436636,1,1
80,292,239,81.8493150684932,28.6404042771504,13.1799128948568,72.2423072592158,0.486771420897126,0.328820843405855,1,1
81,371,327,88.1401617250674,25.7566099517821,18.6263371248967,77.738783526114,0.740204006130754,0.619808678188256,1,1
82,331,4,1.20845921450151,24.7367505619927,18.1625265587996,60.2224037278832,0.182655055980096,0.0777442094662638,0,1
83,459,423,92.156862745098,34.6792421699662,17.7795859632488,64.293371322206,0.631150412234611,0.474031355461575,1,1
84,683,25,3.66032210834553,30.2926533043821,28.8210174773735,68.0084287228326,0.257657968018833,0.0625843309505354,0,1
85,324,324,100,21.9610987484047,18.8695908847914,63.9017015085948,0.711885741951101,0.712672476397967,1,1
86,309,0,0,26.9672240249757,14.8356293662909,41.8814611958803,0.196167269496795,0.00397233326987753,0,1
87,281,0,0,22.6177708305734,16.2778899643263,24.4471511439157,0.116823668969367,2.79115204800782e-05,0,1
88,330,327,99.0909090909091,22.8290636787001,18.5053037428069,51.3392910585402,0.703386809269162,0.585347593582888,1,1
89,367,3,0.817438692098093,25.6532092447068,18.5633124412605,45.5505241085961,0.187904044451568,0.0393011700593044,0,1
90,285,0,0,23.1265774389004,16.5195069266275,-11.8407517321773,0.164169246646027,0.001843825249398,0,1
91,540,416,77.037037037037,29.9915992125858,23.2097845773806,-83.3549893071791,0.539818445896877,0.456368917937545,1,1
92,297,28,9.42760942760943,23.1663754814312,16.7855643441447,-67.3216167513567,0.200237670825906,0.0789595299399221,0,1
93,469,11,2.3454157782516,29.2565786361053,21.4929973855763,87.0631950920865,0.184723441615452,0.0528533801580333,0,1
94,594,0,0,28.2194966919273,27.2196268842145,-88.7287996617748,0.274853106225655,0.0321317752690302,0,3
95,326,203,62.2699386503067,22.0863525950666,19.2424046431902,-56.29432310925,0.250715746421268,0.268194394322146,1,1
96,249,0,0,31.4613661727277,10.5108691009042,-77.3892813575606,0.141948184896449,0.00242538782581306,0,3
97,371,370,99.7304582210243,23.1018936174326,20.5891196425249,74.7994877527489,0.637545584271444,0.696876486443634,1,1
98,316,247,78.1645569620253,27.0977324960494,15.0095778610915,-78.5103123608714,0.661615785554728,0.385753288657235,1,3
99,280,239,85.3571428571429,28.4393425988123,13.1149412390542,55.9654755538968,0.70421568627451,0.524313725490196,1,1
100,361,0,0,25.583683251069,18.4642107598726,-57.9130414540119,0.151550703383846,0.00118407473792841,0,3
101,229,2,0.873362445414847,19.8919083400236,15.1999791154747,67.5473726881671,0.138042640637041,0.0259440020549705,0,3
102,222,0,0,22.0926152432139,12.9553226071589,16.8711313323493,0.130365659777425,0.0178767002296414,0,3
103,249,133,53.4136546184739,25.3056287085805,13.1199940635106,67.1162729822704,0.471895424836601,0.287077722655327,1,1
104,226,214,94.6902654867257,23.2796072466026,12.6683181088942,-44.8531952012798,0.614332812771126,0.652611487072705,1,1
105,328,0,0,27.1058056045702,15.5890478152968,-83.5083821301788,0.106372549019608,4.78240076518412e-05,0,3
106,488,0,0,28.9192870811104,21.8456354051936,85.9004733140356,0.181436837029894,0.00368048858887817,0,3
107,212,171,80.6603773584906,24.3131707893864,11.4232736557277,-75.444690625566,0.501868294487607,0.60062893081761,1,1
108,339,339,100,21.598090823149,20.06628882217,72.4324150980002,0.72243623112962,0.843021574411475,1,1
109,322,47,14.5962732919255,26.2183004456287,16.112019104922,6.64219815505973,0.353148215808062,0.120253318718792,0,1
110,335,0,0,28.6783131103085,15.3896275523356,-60.9071304340925,0.121205736025754,0.0125256072578285,0,3
111,550,0,0,30.7741863576105,22.9069462567457,73.2319361685496,0.170666666666666,0.00250267379679144,0,3
112,471,400,84.9256900212314,28.0392246897058,22.4444852299542,-28.6777501930605,0.824786645018942,0.711635652137713,1,1
113,367,0,0,26.0590367744388,18.4987926880685,-44.9024519161064,0.190105251910028,0.000747983116952503,0,3
114,507,95,18.7376725838264,30.4313001709291,21.8133043984563,26.2464896862493,0.235905170746799,0.140379781103763,0,3
115,446,104,23.3183856502242,26.7532060223841,22.2719318969982,-59.4209764127532,0.336208564143146,0.158111316275389,1,3
116,572,0,0,29.80315672353,24.6822044963781,54.2631532395373,0.185006170300288,0.011154531742767,0,1
117,1358,0,0,90.8215045862556,22.7698532304981,27.4593137091192,0.1840278379393,0.00506511883103756,2,3
118,332,0,0,24.451635644992,17.7073688197908,22.1668829400584,0.105492558469171,0.00720529175525632,0,3
119,530,229,43.2075471698113,32.487688340705,22.1773228158041,51.7058613236989,0.547428782833889,0.231194968553459,1,3
120,255,0,0,19.9471032183209,16.6162016074122,86.2879941435965,0.0974086889657823,0.00233756247597078,0,3
121,419,0,0,27.5049244357327,19.7727145080315,33.2220279184617,0.139229725303009,8.42341709953671e-05,0,3
122,559,37,6.61896243291592,28.4065814909951,25.1890543015487,63.1858252947306,0.219278122698095,0.0901680171174014,0,3
123,521,0,0,28.3908390714945,23.5777883075925,2.74810878731289,0.202386059990215,0.00611945353957322,0,3
124,524,0,0,26.7346807596822,25.1336041641936,12.9909896500594,0.164698398443346,0.00140697500374195,0,3
125,516,44,8.52713178294574,27.794046755766,23.7417856178541,54.0342912331253,0.29938440492476,0.104521963824289,0,3
126,675,7,1.03703703703704,31.544524088653,27.3387277376608,89.5630734336672,0.20237037037037,0.0362875816993464,0,3
127,381,0,0,24.0038064118596,20.4930665086476,-84.1501239339221,0.134012660182183,0.0106839586228192,0,3
128,259,1,0.386100386100386,23.7130409640065,14.0318669564193,-35.414651811007,0.415035203270497,0.0782193958664547,0,3
129,317,0,0,26.7997071399764,15.2322206708289,12.9524781120208,0.204255582359127,0.0288488897136141,0,3
130,394,0,0,28.3771683732049,18.1189807942905,38.3477712181039,0.131422315118941,0.0451179456554195,0,3
131,240,106,44.1666666666667,18.0665436650179,17.04582060213,90,0.35016339869281,0.202924836601307,1,3
132,417,0,0,23.7582475626789,22.9197359335251,-16.7518640264424,0.110706728734659,0.0142756383128791,0,3
133,687,0,0,31.3066338301057,28.2879239145368,1.0162494688955,0.20030824556897,0.0068327767788338,0,3
134,521,192,36.852207293666,28.8149880728715,23.24869450876,9.08962183753884,0.376718979338377,0.215355086372361,1,3
135,536,37,6.90298507462687,29.7248172339448,23.0687332496798,66.8644774217389,0.317895815042435,0.0953541117939712,0,3
136,446,46,10.3139013452915,24.5730793859479,23.203051598561,77.0709224413265,0.209513760661215,0.0848500835311703,0,3
137,616,5,0.811688311688312,32.6027636878377,24.8986873455934,19.7807419742884,0.19392666157372,0.0305385790679908,0,3
138,280,1,0.357142857142857,22.5151622856624,16.0828991205265,68.9291379138285,0.124929971988795,0.0143837535014006,0,3
139,547,0,0,28.2178102074915,25.1860578768871,-50.2619039765326,0.168469727927734,0.00255224576119296,0,3
140,462,188,40.6926406926407,38.5753969837272,18.1873293584641,-36.3267128602832,0.619837025719378,0.209752992105933,1,3
141,559,25,4.47227191413238,28.3430441152265,25.4232384778825,64.9464692759723,0.313886842751412,0.0677891192255077,0,3
142,679,0,0,30.2145230440303,28.7435546110288,67.902902152221,0.137127840827052,0.000525571053163533,0,3
143,210,0,0,21.3695257280765,12.6169329979591,8.74234746701182,0.114024276377218,0.000821661998132586,0,3
144,613,222,36.2153344208809,29.1337383152561,27.010420188789,19.054712601388,0.302216677862009,0.224629754022326,1,3
145,316,0,0,23.0569910289879,17.7384506343477,-39.0818854639971,0.302084884586746,0.07644576818069,0,3
146,656,75,11.4329268292683,34.2132830917603,24.9546128437414,24.8823884095221,0.215734098517456,0.114753706360593,0,3
147,613,141,23.0016313213703,30.7316438459711,25.6599515123282,59.2237169482155,0.31804369382337,0.168326776061158,1,3
148,425,0,0,29.6770170359003,18.5937761067662,-58.666722613188,0.182219146482122,0.0112941176470588,0,3
149,188,0,0,21.1926385711355,11.4306234973395,5.68955473294397,0.114080100125156,0.000104297037964122,0,3
150,524,155,29.5801526717557,30.1145884327645,22.4420901501972,80.3736038467644,0.356017063313875,0.20190091303697,1,3
151,472,22,4.66101694915254,26.9037007127701,23.2469916792194,52.0063232526439,0.148811897640412,0.0652126952475905,0,3
152,644,4,0.62111801242236,30.802729209765,26.7880517209733,26.1088609326639,0.233205456095481,0.0239861161856047,0,3
153,466,0,0,36.6540390860256,17.0130067628269,46.4994387432974,0.216973828157872,0.0249516115459059,0,3
154,109,0,0,20.3630995403463,7.1402605583294,25.0379940942806,0.149415362475265,0.0156862745098039,0,3
155,218,0,0,24.2024793349145,11.7791449831883,-5.80192676644662,0.120363374707681,0.000773520417341248,0,3
156,486,73,15.0205761316872,29.7861112514216,20.978549467741,69.2930423042144,0.334955216654563,0.135132736222061,0,3
157,402,0,0,28.0864846608513,18.6790699100846,-56.2124402929173,0.124924397619744,0.00119988293824993,0,3
158,1,0,0,1.15470053837925,1.15470053837925,0,0.12156862745098,0,0,3
159,443,0,0,29.922328935851,19.1634251015939,54.3429705639052,0.220077015004647,0.0124817421325189,0,3
160,562,0,0,28.4250051219787,25.297852216726,25.6252630076294,0.18575116879492,0.0137324680761984,0,3
161,229,103,44.9781659388646,20.2350638581023,15.1701684666901,-24.6842852488562,0.262556725747067,0.223495162257042,1,3
162,461,276,59.8698481561822,34.2298975042401,17.8055612324256,37.6683197824976,0.358623622984985,0.277920973161499,1,3
163,702,173,24.6438746438746,31.6911510072521,28.4038086303108,13.9404551257714,0.263599798893917,0.181503826601866,1,3
164,356,34,9.55056179775281,26.7472743557359,17.0923773243192,20.6886494611071,0.443511786737167,0.111742674597929,0,3
165,474,0,0,27.8206425077383,22.4031114823233,-87.0169922319918,0.105576238934392,0.00148920327624721,0,3
166,466,2,0.429184549356223,28.084776359896,21.8704718017374,46.8172694022743,0.144652023899688,0.0356896406631322,0,3
167,150,0,0,16.8804312353528,11.4656286922491,85.3649341720642,0.107450980392157,0,0,3
168,211,209,99.0521327014218,20.1288594170264,13.593627787865,-73.4963582709499,0.886887835703002,0.891199702629867,1,3
169,614,54,8.79478827361564,29.9442096033623,26.4445785454357,26.8825385922457,0.306610461774286,0.0806987290030018,0,3
170,249,81,32.5301204819277,23.0571315434841,13.9383970470377,-76.7992297065274,0.522277344672809,0.178124261752894,1,3
171,186,0,0,24.3731710515736,10.2488454153293,-88.4679940403658,0.190174994729074,0.0566097406704617,0,3
172,493,11,2.23123732251521,28.5025601392069,22.6510500625648,-18.4992920317973,0.266070079147277,0.0523406117010698,0,3
173,202,0,0,18.1070220446151,14.4584544532675,77.7040423869449,0.123257619879635,0.00013589594253543,0,3
174,382,114,29.8429319371728,28.9099752629603,18.5642115100943,7.17881090343408,0.332624987167642,0.185750949594497,1,3
175,599,1,0.1669449081803,29.6412007001169,25.8392363296245,18.5412985960198,0.274116992372909,0.0327735768764935,0,3
176,276,0,0,20.2308899082512,17.4594649593456,-75.1519239276127,0.210741687979539,0.0174765558397272,0,3
177,317,301,94.9526813880126,25.8559415648486,15.6818852788082,-9.37292396871882,0.462299746396982,0.532999319601658,1,3
178,1213,4,0.329760923330585,60.0989792115762,29.494531903925,-20.5629093236936,0.244356077138193,0.0356820716745065,2,3
179,168,0,0,16.3590826903534,13.1923251555076,-84.2902728472229,0.177357609710551,0.0176237161531279,0,3
180,669,0,0,38.6157085185703,22.2723641311065,-22.263060447086,0.183803745713532,0.00048653243061051,0,3
181,207,66,31.8840579710145,18.4294818885379,14.4604446636311,48.0932125843403,0.324429288623662,0.194884910485933,1,3
182,216,215,99.537037037037,23.888548546296,11.7097150553603,-74.8075942683946,0.56421568627451,0.699963689179376,1,3
183,613,0,0,32.6638398812995,24.091598495744,-77.8569440595357,0.231423727729264,0.0213863032978281,0,3
184,281,110,39.1459074733096,31.764490847811,11.6030267499631,-81.2342868967651,0.529481543507083,0.209685297606587,1,3
185,685,361,52.7007299270073,41.5356515018454,21.5108609874226,-16.816357550379,0.338142264204952,0.26208673250322,1,3
186,607,82,13.5090609555189,34.499794954192,23.7286910971732,-62.0055579672511,0.20335949865943,0.126129792938592,0,3
187,689,24,3.4833091436865,32.0436081404022,27.4436161699569,47.5423647958147,0.24898261191269,0.0628589316713622,0,3
188,218,0,0,25.2831815265391,11.8470917624254,84.3639571781424,0.152203633747077,0.046806979672603,0,3
189,215,203,94.4186046511628,22.3654169158807,12.3415016089593,-27.1345107057809,0.79062471500228,0.66172366621067,1,3
190,174,123,70.6896551724138,17.3200658156895,12.9683902730097,23.9610585147057,0.328645481180978,0.294929006085193,1,3
191,665,81,12.1804511278195,30.1559726926762,28.2785432586452,43.3695046453183,0.24890461447737,0.125330974495061,0,3
192,697,0,0,30.3392504952779,29.3336779788776,12.7376769148959,0.150476833488058,0.00183419135229415,0,3
193,562,172,30.6049822064057,28.9420035700093,24.8724664692355,64.3464379032915,0.327004396064476,0.198527667294676,1,3
194,233,0,0,23.4872786733434,12.8337355448035,-40.5332361181799,0.123605150214592,0.000286123032904149,0,3
195,514,2,0.389105058365759,35.0823431837269,19.7415118870866,52.3501541599034,0.225825894560158,0.0273975738155184,0,3
196,466,0,0,26.0984179120923,23.1273278768511,-84.4369337928966,0.105714045274762,8.41538332071026e-06,0,3
197,321,228,71.0280373831776,24.1486278737229,17.0887284947515,50.1535520896621,0.550656648952416,0.31061022539857,1,3
198,518,0,0,37.9824665857442,17.795757635274,-25.2932175183852,0.12705730941025,4.54235748353395e-05,0,3
199,382,0,0,26.1070352420292,19.224373467987,82.5374743350405,0.134329124319885,0.000451699004209013,0,3
200,150,0,0,17.2975327561348,11.13298924096,67.6757275166242,0.107450980392157,0.0439477124183007,0,3
201,441,0,0,33.8890498594216,17.6713292847459,54.1348015870145,0.264994886843626,0.0294428882664177,0,3
202,251,183,72.9083665338645,22.0931177246514,15.2768174714664,-37.2986758380396,0.399640653073978,0.306804155925318,1,3
203,150,0,0,14.4957850149188,13.3115236260054,12.0950588425999,0.128209150326797,0,0,3
204,497,1,0.201207243460765,27.5424328561435,23.1556948718417,85.8128517136775,0.141610446995699,0.0257703081232493,0,3
205,292,290,99.3150684931507,25.9320790432666,14.5648234463473,-54.0878341362181,0.703854418479721,0.65006715014773,1,3
206,593,0,0,31.7243236077512,24.4594949773932,-82.1871323931482,0.197480408689614,0.00480772410144496,0,3
207,362,5,1.38121546961326,30.1372106776119,17.3753246299137,85.329841014824,0.19201603293251,0.0274293142671433,0,3
208,684,26,3.80116959064327,31.4704478525468,27.8071470942471,-44.2992272576513,0.228219240912739,0.0473626877651645,0,3
209,688,223,32.4127906976744,36.2633988061034,26.9002405214237,-68.0359798259493,0.444807341541268,0.196773825809393,2,3
210,507,8,1.57790927021696,28.4739517924474,23.3901283242956,-33.3693165784674,0.277039099663534,0.034072011447577,0,3
211,577,184,31.8890814558059,29.3867783387979,25.0977894696394,-22.3738119458286,0.327685458932273,0.195378393991912,1,3
